date;artistName;daily_listening_count
2024-10-20;Hindi Zahra;1
2024-10-20;Siyasiyabend;1
2024-10-20;Steve Vai;1
2024-10-20;Alice Cooper;3
2024-10-20;Julee Cruise;2
2024-10-20;Red Hot Chili Peppers;1
2024-10-20;La Femme;1
2024-10-20;Streetwise Rhapsody;2
2024-10-20;Drofkai;1
2024-10-20;TV Girl;5
2024-10-20;System Of A Down;1
2024-10-20;Kurt Cobain;1
2024-10-20;Fugazi;1
2024-10-20;The Velvet Underground;3
2024-10-20;Surf Curse;1
2024-10-20;Pink Floyd;1
2024-10-20;Mac DeMarco;2
2024-10-20;Joy Division;1
2024-10-20;Jordana;2
2024-10-20;Le Tigre;1
2024-10-20;Blue Smiley;1
2024-10-20;The Strokes;1
2024-10-20;David Bowie;1
2024-10-20;Beach House;1
2024-10-20;Portishead;1
2024-10-20;Vundabar;1
2024-10-20;Pixies;1
2024-10-20;Tame Impala;1
2024-10-20;Edward Sharpe & The Magnetic Zeros;1
2024-10-21;Edward Sharpe & The Magnetic Zeros;2
2024-10-21;Dolly Parton;2
2024-10-21;Vance Joy;1
2024-10-21;Red Hot Chili Peppers;1
2024-10-21;Richy Mitch & The Coal Miners;3
2024-10-21;Radical Face;2
2024-10-21;Amy Winehouse;1
2024-10-21;Cage The Elephant;3
2024-10-21;Foster The People;2
2024-10-21;Father John Misty;1
2024-10-21;Marvin Gaye;1
2024-10-21;Djo;1
2024-10-21;alt-J;2
2024-10-21;Metronomy;1
2024-10-21;MIKA;1
2024-10-21;Jung Kook;1
2024-10-21;The Mamas & The Papas;1
2024-10-21;The Cure;1
2024-10-21;Fleet Foxes;1
2024-10-21;Gregory Alan Isakov;1
2024-10-21;The xx;1
2024-10-21;Arctic Monkeys;1
2024-10-21;Ben E. King;1
2024-10-21;The Strokes;1
2024-10-21;Mark Ronson;1
2024-10-21;Tame Impala;1
2024-10-21;Kate Bush;1
2024-10-21;Büyük Ev Ablukada;6
2024-10-21;Empire Of The Sun;1
2024-10-21;Chance Peña;1
2024-10-21;Blonde Redhead;1
2024-10-21;Sinéad O'Connor;1
2024-10-21;John Williams;1
2024-10-21;Alan Tew;2
2024-10-21;Karsu;1
2024-10-21;Icona Pop;1
2024-10-21;Kadebostany;1
2024-10-21;Niño De Murcia;1
2024-10-21;Donovan;2
2024-10-21;TV Girl;1
2024-10-21;Asu Maralman;1
2024-10-21;Air;3
2024-10-21;Rory Gallagher;1
2024-10-21;The Rolling Stones;1
2024-10-21;Eyedress;1
2024-10-21;Pink Floyd;2
2024-10-21;Vendredi sur Mer;2
2024-10-21;Film Noir;1
2024-10-21;Echo & the Bunnymen;1
2024-10-21;Baba Zula;3
2024-10-21;Michelle Gurevich;1
2024-10-21;The B-52's;1
2024-10-21;Pink Martini;1
2024-10-21;Erkin Koray;1
2024-10-21;Monophonics;1
2024-10-21;The Dø;2
2024-10-21;Apocalyptica;1
2024-10-21;Alice Cooper;1
2024-10-21;Ratboys;1
2024-10-21;MEG MYERS;1
2024-10-21;Goran Bregović;1
2024-10-21;Jimi Hendrix;2
2024-10-21;Snowy White;1
2024-10-21;The Who;1
2024-10-21;The Gentle Waves;1
2024-10-21;Duman;1
2024-10-21;Oasis;1
2024-10-21;Only Fire;1
2024-10-21;Janko Nilovic;1
2024-10-21;Whatever, Dad;1
2024-10-21;Flört;1
2024-10-21;La Femme;1
2024-10-21;The Beatles;1
2024-10-21;Pierre Cavalli;1
2024-10-21;Mehmet Alp;1
2024-10-21;Modest Mouse;1
2024-10-21;Hardal;1
2024-10-21;Buzzcocks;1
2024-10-21;Portishead;1
2024-10-21;Julee Cruise;1
2024-10-21;Black Sabbath;1
2024-10-21;Saint Motel;1
2024-10-21;Johann Sebastian Bach;1
2024-10-21;AaRON;1
2024-10-21;Les Yeux Noirs;1
2024-10-21;PJ Harvey;1
2024-10-21;Eleni Karaindrou;1
2024-10-21;Teoman;2
2024-10-21;Batuhan Mutlugil;1
2024-10-21;Camille Jansen;1
2024-10-21;Caleb Arredondo;1
2024-10-21;Motorama;1
2024-10-21;Delphine Dupont;1
2024-10-21;Led Zeppelin;1
2024-10-21;Zaz;1
2024-10-21;Radiohead;1
2024-10-21;Moby;1
2024-10-21;MPL;1
2024-10-21;Michael Levy;1
2024-10-21;PUSSY PATROL;1
2024-10-21;Édith Piaf;1
2024-10-21;Ilhan Ersahin;1
2024-10-21;Jimmy Whoo;1
2024-10-21;Frédéric Chopin;1
2024-10-21;System Of A Down;1
2024-10-21;Patrick Watson;1
2024-10-21;Lady Gaga;1
2024-10-21;Shantel;1
2024-10-21;Pilot Speed;1
2024-10-21;Nehir Sücüllü;1
2024-10-21;Fleetwood Mac;1
2024-10-21;Juniore;1
2024-10-21;Luciano Pavarotti;1
2024-10-22;Duman;2
2024-10-22;Sinéad O'Connor;1
2024-10-22;Nouvelle Vague;1
2024-10-22;Ten Years After;1
2024-10-22;The Cure;1
2024-10-22;The Rolling Stones;1
2024-10-22;Björk;1
2024-10-22;The Dolly Rocker Movement;2
2024-10-22;Tim Curry;3
2024-10-22;Charles Gray;1
2024-10-22;Richard O'Brien;2
2024-10-22;Cast;1
2024-10-22;The Clovers;1
2024-10-22;October Country;1
2024-10-22;Donovan;1
2024-10-22;Kardes Türküler;1
2024-10-22;Led Zeppelin;1
2024-10-22;Philippe Sarde;1
2024-10-22;Edward Sharpe & The Magnetic Zeros;2
2024-10-22;Lana Del Rey;1
2024-10-22;Teoman;1
2024-10-22;Eleni Karaindrou;1
2024-10-22;Kid Francescoli;1
2024-10-22;Klaus Nomi;1
2024-10-22;Yiannis Kotsiras;1
2024-10-22;Screaming Females;1
2024-10-22;Metallica;2
2024-10-22;La Femme;4
2024-10-22;Black Sabbath;1
2024-10-22;TV Girl;1
2024-10-22;Lou Donaldson;1
2024-10-22;Donna Blue;1
2024-10-22;Emir Can İğrek;1
2024-10-22;Gaëtan Roussel;1
2024-10-22;James Brown;1
2024-10-22;Amy Macdonald;1
2024-10-22;Alice Cooper;1
2024-10-22;Yorina;1
2024-10-22;Elita;1
2024-10-22;Rolando Alarcon;1
2024-10-22;Vincent Peirani;1
2024-10-22;The Be Good Tanyas;1
2024-10-22;Dire Straits;1
2024-10-22;Bobby Womack;1
2024-10-22;Morcheeba;1
2024-10-22;Gorillaz;1
2024-10-22;Ceramic Animal;1
2024-10-22;Stefano Landi;1
2024-10-22;Rogér Fakhr;1
2024-10-22;ALIZADE;1
2024-10-22;Vanessa Paradis;1
2024-10-22;Sedef Sebüktekin;1
2024-10-22;Pino D'Angiò;1
2024-10-22;Steely Dan;1
2024-10-22;System Of A Down;1
2024-10-22;Blonde Redhead;1
2024-10-22;Hooverphonic;1
2024-10-22;Lucas Imbiriba;2
2024-10-22;MEG MYERS;1
2024-10-22;Pomme;1
2024-10-22;AnnenMayKantereit;1
2024-10-22;Stelios Kazantzidis;1
2024-10-22;mor ve ötesi;1
2024-10-22;Syd Barrett;1
2024-10-22;Jefferson Airplane;1
2024-10-22;Feridun Düzağaç;1
2024-10-22;Greta Van Fleet;1
2024-10-22;PJ Harvey;1
2024-10-22;Heart;1
2024-10-22;Gaye Su Akyol;1
2024-10-22;The Beatles;1
2024-10-22;Alain Goraguer;4
2024-10-22;The Dramatics;1
2024-10-22;Ersen ve Dadaşlar;1
2024-10-22;The Scorpions;1
2024-10-22;Ikebe Shakedown;1
2024-10-22;Dorothy Ashby;1
2024-10-22;Rudolph Johnson;1
2024-10-22;Lafayette Afro Rock Band;1
2024-10-22;Alan Tew;1
2024-10-22;Alice Clark;1
2024-10-22;Ahmed Malek;1
2024-10-22;Wendell Harrison;1
2024-10-22;Hardal;1
2024-10-22;I Marc 4;1
2024-10-22;Fleetwood Mac;1
2024-10-22;Anitek;1
2024-10-22;Büyük Ev Ablukada;6
2024-10-23;Büyük Ev Ablukada;2
2024-10-23;Blonde Redhead;2
2024-10-23;Moby;1
2024-10-23;Barış Akarsu;1
2024-10-23;The Dø;1
2024-10-23;Carly Gibert;1
2024-10-23;Jan;1
2024-10-23;John Mayall;1
2024-10-23;Led Zeppelin;1
2024-10-23;Johann Sebastian Bach;1
2024-10-23;Royal Philharmonic Orchestra;1
2024-10-23;The Hit Crew;1
2024-10-23;Füsun Önal;2
2024-10-23;Yavuz Çetin;2
2024-10-23;Michelle Gurevich;1
2024-10-23;Edward Sharpe & The Magnetic Zeros;1
2024-10-23;Sinéad O'Connor;1
2024-10-23;J.J. Cale;1
2024-10-23;George Mgrdichian;2
2024-10-23;Siyasiyabend;2
2024-10-23;Istanbul Sessions;4
2024-10-23;Wax Poetic;4
2024-10-23;La Femme;2
2024-10-23;Chris Isaak;2
2024-10-23;Goran Bregović;1
2024-10-23;MPL;1
2024-10-23;The Doors;1
2024-10-23;Yves Simon;1
2024-10-23;Palatine;1
2024-10-23;Ylvis;1
2024-10-23;Dhafer Youssef;1
2024-10-23;René Aubry;1
2024-10-23;EABS;2
2024-10-23;Joy Division;1
2024-10-23;Bertrand Belin;1
2024-10-23;Budgie;1
2024-10-23;Ruth;2
2024-10-23;Laufey;1
2024-10-23;Chapelier Fou;1
2024-10-23;Steiner & Madlaina;1
2024-10-23;Fırat Ağacık;1
2024-10-23;Malik Djoudi;1
2024-10-23;Rolando Alarcon;1
2024-10-23;The Saxophones;1
2024-10-23;Handsome Boy Modeling School;2
2024-10-23;Vincent Peirani;1
2024-10-23;Guts;1
2024-10-23;Gotan Project;1
2024-10-23;Yom;1
2024-10-23;Flört;1
2024-10-23;Thievery Corporation;3
2024-10-23;Joan Chamorro;1
2024-10-23;Teoman;4
2024-10-23;Pinhani;1
2024-10-23;Kaan Tangöze;1
2024-10-23;Kaan Boşnak;1
2024-10-24;Can Kazaz;1
2024-10-24;Yüzyüzeyken Konuşuruz;2
2024-10-24;Teoman;2
2024-10-24;Son Feci Bisiklet;1
2024-10-24;MFÖ;1
2024-10-24;Ari Barokas;1
2024-10-24;Büyük Ev Ablukada;13
2024-10-24;Daft Punk;17
2024-10-24;Siyasiyabend;7
2024-10-24;TurkodiRoma;2
2024-10-24;Sakin;7
2024-10-24;Yavuz Çetin;2
2024-10-24;Peyk;5
2024-10-24;Adamlar;1
2024-10-24;Palmiyeler;4
2024-10-24;Kaan Tangöze;1
2024-10-24;uclercagri;1
2024-10-24;Flört;2
2024-10-24;Lin Pesto;3
2024-10-24;Metronomy;2
2024-10-24;Brek;1
2024-10-25;Büyük Ev Ablukada;12
2024-10-25;Kate Bush;2
2024-10-25;La Femme;17
2024-10-25;John Lennon;1
2024-10-25;Duman;1
2024-10-25;Mehmet Güreli;1
2024-10-25;Seksendört;1
2024-10-25;America;1
2024-10-25;Ry Cooder;1
2024-10-25;AC/DC;1
2024-10-25;John C. Cale and Nico Nico;1
2024-10-25;The Doors;1
2024-10-25;Creedence Clearwater Revival;1
2024-10-25;Jimi Hendrix;2
2024-10-25;Lou Reed;1
2024-10-25;Sinéad O'Connor;1
2024-10-25;J.J. Cale;1
2024-10-25;George Mgrdichian;2
2024-10-25;Yavuz Çetin;2
2024-10-25;Siyasiyabend;4
2024-10-25;Country Joe McDonald;1
2024-10-25;Rolando Alarcon;1
2024-10-25;Manu Chao;1
2024-10-25;Istanbul Sessions;2
2024-10-25;Wax Poetic;3
2024-10-25;Metronomy;1
2024-10-25;The Living Tombstone;1
2024-10-25;The Drums;1
2024-10-25;BTS;1
2024-10-25;Moriarty;1
2024-10-25;Feyyaz Yigit;1
2024-10-25;Juniore;2
2024-10-25;Johann Sebastian Bach;2
2024-10-25;Ignaz Friedman;1
2024-10-25;Chiyan Wong;1
2024-10-25;Janos Sebestyen;1
2024-10-25;Pyotr Ilyich Tchaikovsky;1
2024-10-25;Air;2
2024-10-25;Cage The Elephant;1
2024-10-25;Quantic;1
2024-10-25;Jimmy Whoo;1
2024-10-25;Bob Dylan;3
2024-10-25;Teoman;3
2024-10-25;Massive Attack;1
2024-10-25;Açık Seçik Aşk Bandosu;4
2024-10-25;Sakin;1
2024-10-25;Kaan Tangöze;1
2024-10-25;Hümeyra;1
2024-10-25;Gülce Duru;1
2024-10-25;Adamlar;3
2024-10-25;Flört;1
2024-10-25;Yüzyüzeyken Konuşuruz;1
2024-10-25;TurkodiRoma;1
2024-10-25;Brek;1
2024-10-25;Yasemin Mori;1
2024-10-25;Ari Barokas;1
2024-10-25;Leonard Cohen;1
2024-10-25;The Smiths;1
2024-10-26;The Cure;2
2024-10-26;David Bowie;2
2024-10-26;Jefferson Airplane;1
2024-10-26;PJ Harvey;2
2024-10-26;Teoman;3
2024-10-26;The Beatles;2
2024-10-26;The Doors;3
2024-10-26;Pink Floyd;2
2024-10-26;J.J. Cale;1
2024-10-26;Son Feci Bisiklet;1
2024-10-26;Bob Dylan;1
2024-10-26;Massive Attack;1
2024-10-26;Michelle Gurevich;3
2024-10-26;The Rolling Stones;2
2024-10-26;I Monster;2
2024-10-26;Tame Impala;1
2024-10-26;Film Noir;1
2024-10-26;Led Zeppelin;2
2024-10-26;Fleetwood Mac;2
2024-10-26;Peyk;1
2024-10-26;Duman;1
2024-10-26;Sinéad O'Connor;1
2024-10-26;Wax Tailor;1
2024-10-26;Dire Straits;1
2024-10-26;Sexy Sushi;1
2024-10-26;Portishead;1
2024-10-26;The Mamas & The Papas;1
2024-10-26;Pixies;1
2024-10-26;Sakin;1
2024-10-26;Goran Bregović;1
2024-10-26;Radiohead;1
2024-10-26;Elton John;1
2024-10-26;Creedence Clearwater Revival;1
2024-10-27;Şebnem Ferah;2
2024-10-27;Juniore;3
2024-10-27;Bob Dylan;1
2024-10-27;Vendredi sur Mer;1
2024-10-27;Janis Joplin;1
2024-10-27;Led Zeppelin;4
2024-10-27;Kalben;3
2024-10-27;The Velvet Underground;1
2024-10-27;Michelle Gurevich;2
2024-10-27;Pink Floyd;8
2024-10-27;Peyk;1
2024-10-27;Jefferson Airplane;1
2024-10-27;Radiohead;2
2024-10-27;David Bowie;2
2024-10-27;Yasemin Mori;2
2024-10-27;Cage The Elephant;2
2024-10-27;Chris Isaak;1
2024-10-27;Alice Cooper;2
2024-10-27;The Doors;2
2024-10-27;Chinese Man;1
2024-10-27;Goran Bregović;6
2024-10-27;Wax Poetic;1
2024-10-27;Kate Bush;2
2024-10-27;Rodríguez;1
2024-10-27;Benjamin Clementine;1
2024-10-27;Thievery Corporation;3
2024-10-27;The Herbaliser;1
2024-10-27;Handsome Boy Modeling School;1
2024-10-27;Mo' Horizons;1
2024-10-27;Gotan Project;3
2024-10-27;Waldeck;1
2024-10-27;Alice Russell;1
2024-10-27;Souleance;1
2024-10-27;Barcelona Gipsy Klezmer Orchestra;2
2024-10-27;Morphine;1
2024-10-27;Bajofondo;1
2024-10-27;Orient Expressions;2
2024-10-27;Ilhan Ersahin;1
2024-10-27;Guts;1
2024-10-27;Joan Chamorro;1
2024-10-27;Büyük Ev Ablukada;2
2024-10-27;Blonde Redhead;2
2024-10-27;Son Feci Bisiklet;2
2024-10-27;L'Impératrice;2
2024-10-27;Duman;2
2024-10-27;The Dø;1
2024-10-27;The Smiths;1
2024-10-27;Ari Barokas;1
2024-10-27;Metronomy;1
2024-10-27;AC/DC;1
2024-10-27;Lady Gaga;2
2024-10-27;Pixies;1
2024-10-27;The Beatles;4
2024-10-27;Yavuz Çetin;1
2024-10-27;La Femme;2
2024-10-27;Madonna;1
2024-10-27;PJ Harvey;2
2024-10-27;Dario Moreno;1
2024-10-27;Supertramp;1
2024-10-27;Jacques Brel;1
2024-10-27;The Rolling Stones;1
2024-10-27;Melanie De Biasio;1
2024-10-27;Goldfrapp;1
2024-10-27;Hooverphonic;1
2024-10-27;Kaan Tangöze;1
2024-10-27;Tally Hall;1
2024-10-27;Aphex Twin;1
2024-10-27;Wilco;1
2024-10-27;Sting;1
2024-10-27;Brek;1
2024-10-28;RK Nagati;2
2024-10-28;Hardal;2
2024-10-28;Tim Maia;2
2024-10-28;Samuel Belay;2
2024-10-28;Rudolph Johnson;2
2024-10-28;Ikebe Shakedown;1
2024-10-28;Wendell Harrison;2
2024-10-28;Alain Goraguer;2
2024-10-28;Lafayette Afro Rock Band;2
2024-10-28;Carioca;2
2024-10-28;Bembeya Jazz National;2
2024-10-28;questionmark;1
2024-10-28;Roy Ayers;2
2024-10-28;El Michels Affair;2
2024-10-28;Hariçten Gazelciler;1
2024-10-28;Chene Noir;2
2024-10-28;Danny Rivera;1
2024-10-28;Blackblood;2
2024-10-28;The Dramatics;2
2024-10-28;Sound of Fractures;1
2024-10-28;Anitek;2
2024-10-28;Alice Clark;2
2024-10-28;The Scorpions;2
2024-10-28;Ersen ve Dadaşlar;1
2024-10-28;Lou Rawls;1
2024-10-28;Rodríguez;2
2024-10-28;America;1
2024-10-28;Led Zeppelin;1
2024-10-28;Jimi Hendrix;1
2024-10-28;Marvin Gaye;1
2024-10-28;Lou Reed;1
2024-10-28;Creedence Clearwater Revival;1
2024-10-28;The Rolling Stones;1
2024-10-28;Dusty Springfield;1
2024-10-28;Ry Cooder;1
2024-10-28;AC/DC;1
2024-10-28;The Smiths;4
2024-10-29;The Smiths;2
2024-10-29;Ena Tsigaro Sta Mpam;2
2024-10-29;Matina Sous Peau;1
2024-10-29;Xatzifrageta;2
2024-10-29;Melentini;2
2024-10-29;capétte;1
2024-10-29;Fivos Delivorias;1
2024-10-29;Bengoa;1
2024-10-29;Ixodotis;1
2024-10-29;Alkyone;1
2024-10-29;K. BHTA;1
2024-10-29;Pan Pan;1
2024-10-29;Δεσποινίς Τρίχρωμη;1
2024-10-29;berlioz;5
2024-10-29;Istanbul Sessions;2
2024-10-29;Fleetwood Mac;2
2024-10-29;Ibrahim Maalouf;1
2024-10-29;Stevie Nicks;1
2024-10-29;Donna Summer;1
2024-10-29;Boney M.;1
2024-10-29;Sweet;1
2024-10-29;Supertramp;1
2024-10-29;L'Impératrice;4
2024-10-29;Metallica;1
2024-10-29;Kalben;1
2024-10-29;George Mgrdichian;1
2024-10-29;Yavuz Çetin;1
2024-10-29;Siyasiyabend;1
2024-10-29;Wax Poetic;2
2024-10-29;Bob Dylan;2
2024-10-29;Bauhaus;1
2024-10-29;I Monster;1
2024-10-29;Patrick Watson;1
2024-10-29;Steve Miller Band;1
2024-10-29;The Orion Experience;1
2024-10-29;girl in red;7
2024-10-29;bôa;1
2024-10-29;Matt Maltese;1
2024-10-29;Vansire;1
2024-10-29;Steve Lacy;1
2024-10-29;Jordana;1
2024-10-29;Eyedress;3
2024-10-29;Vundabar;1
2024-10-29;The Drums;1
2024-10-29;TV Girl;1
2024-10-29;Dominic Fike;1
2024-10-29;Cage The Elephant;2
2024-10-29;Mitski;2
2024-10-29;Richy Mitch & The Coal Miners;1
2024-10-29;Mac DeMarco;2
2024-10-29;Laufey;1
2024-10-29;Camille Jansen;1
2024-10-29;Greta Van Fleet;1
2024-10-29;Alexandra Epitheti;7
2024-10-29;Locomondo;1
2024-10-29;The Bad Poetry Social Club;7
2024-10-29;Libys;1
2024-10-29;Vina Sergi;1
2024-10-29;Fâné;1
2024-10-29;Lou Rawls;1
2024-10-29;RK Nagati;1
2024-10-29;Alice Clark;1
2024-10-29;Anitek;1
2024-10-29;questionmark;1
2024-10-29;Danny Rivera;1
2024-10-29;El Michels Affair;1
2024-10-29;Chene Noir;1
2024-10-29;Ersen ve Dadaşlar;1
2024-10-29;The Dramatics;1
2024-10-29;Bembeya Jazz National;1
2024-10-29;Blackblood;1
2024-10-30;The Smiths;8
2024-10-30;bôa;2
2024-10-30;AC/DC;1
2024-10-30;Matt Maltese;1
2024-10-30;Chris Isaak;1
2024-10-30;Eyedress;2
2024-10-30;Kate Bush;1
2024-10-30;Jordana;1
2024-10-30;Kurt Cobain;1
2024-10-30;TV Girl;1
2024-10-30;Vundabar;1
2024-10-30;Steve Lacy;1
2024-10-30;Beach House;1
2024-10-30;Radiohead;1
2024-10-30;Marvin Gaye;1
2024-10-30;Bob Dylan;2
2024-10-30;The Drums;1
2024-10-30;Juniore;2
2024-10-30;Edward Sharpe & The Magnetic Zeros;2
2024-10-30;Büyük Ev Ablukada;4
2024-10-30;Mo' Horizons;2
2024-10-30;The Beatles;11
2024-10-30;Leonard Cohen;6
2024-10-30;Pink Floyd;8
2024-10-30;Alice Cooper;3
2024-10-30;Hardal;2
2024-10-30;Sting;2
2024-10-30;Air;2
2024-10-30;Arc De Soleil;2
2024-10-30;The Dø;2
2024-10-30;Portishead;2
2024-10-30;Thievery Corporation;4
2024-10-30;Waldeck;2
2024-10-30;La Femme;8
2024-10-30;Michelle Gurevich;3
2024-10-30;Cage The Elephant;5
2024-10-30;The Cure;2
2024-10-30;Jay-Jay Johanson;2
2024-10-30;L'Impératrice;2
2024-10-30;Arthur H;1
2024-10-30;Nightmares On Wax;1
2024-10-30;Morcheeba;1
2024-10-30;The Human League;1
2024-10-30;Ersen ve Dadaşlar;1
2024-10-30;Dire Straits;1
2024-10-30;Matina Sous Peau;2
2024-10-30;Nena Venetsanou;1
2024-10-30;MFÖ;2
2024-10-30;Black Sabbath;2
2024-10-30;Boozoo Bajou;4
2024-10-30;anna RF;1
2024-10-30;Françoise Hardy;1
2024-10-30;Motörhead;1
2024-10-30;Light in Babylon;1
2024-10-30;Billie Kark;1
2024-10-30;COUCOU CHLOE;2
2024-10-30;Eurythmics;1
2024-10-30;Foreigner;3
2024-10-30;DLY;1
2024-10-30;The Rolling Stones;1
2024-10-30;Alexandra Epitheti;2
2024-10-30;Ben Webster;1
2024-10-30;Xatzifrageta;1
2024-10-30;Fâné;1
2024-10-30;Flört;1
2024-10-30;Goran Bregović;3
2024-10-30;Pino D'Angiò;2
2024-10-30;MIKA;1
2024-10-30;Elton John;2
2024-10-30;Piero Umiliani;2
2024-10-30;The Doors;3
2024-10-30;Led Zeppelin;3
2024-10-30;Stavroz;1
2024-10-30;Beirut;1
2024-10-30;Bill Withers;1
2024-10-30;Charles Bradley;1
2024-10-30;Arleta;1
2024-10-30;Nancy Sinatra;1
2024-10-30;Kaan Tangöze;2
2024-10-30;Patrick Watson;1
2024-10-30;Still Corners;1
2024-10-30;Martina Topley-Bird;1
2024-10-30;Visage;1
2024-10-30;Orchestral Manoeuvres In The Dark;1
2024-10-30;Erkin Koray;1
2024-10-30;Martha and the Muffins;1
2024-10-30;Survivor;1
2024-10-30;Elvis Presley;2
2024-10-30;Creedence Clearwater Revival;2
2024-10-30;Red Hot Chili Peppers;1
2024-10-30;Supertramp;1
2024-10-30;The Mamas & The Papas;1
2024-10-30;Fools Garden;1
2024-10-30;Guns N' Roses;1
2024-10-30;Metallica;1
2024-10-30;System Of A Down;1
2024-10-31;Metallica;1
2024-10-31;UFO;1
2024-10-31;Büyük Ev Ablukada;14
2024-10-31;Siyasiyabend;2
2024-10-31;Sakin;2
2024-10-31;Palmiyeler;1
2024-10-31;Yavuz Çetin;2
2024-10-31;Kaan Tangöze;1
2024-10-31;Brek;1
2024-10-31;Bob Dylan;1
2024-10-31;Björk;1
2024-10-31;David Bowie;3
2024-10-31;Michelle Gurevich;1
2024-10-31;Δεσποινίς Τρίχρωμη;2
2024-10-31;Dusty Springfield;1
2024-10-31;Rodríguez;1
2024-10-31;Porcupine Tree;1
2024-10-31;DOLORES;1
2024-10-31;Gong;1
2024-10-31;Moriarty;1
2024-10-31;Turkcell;2
2024-10-31;Thoj;1
2024-10-31;SEM;1
2024-10-31;Louane;1
2024-10-31;Vincent Peirani;3
2024-10-31;cassö;1
2024-10-31;Edward Sharpe & The Magnetic Zeros;3
2024-10-31;Matina Sous Peau;1
2024-10-31;Libys;1
2024-10-31;Orchestral Manoeuvres In The Dark;1
2024-10-31;The Doors;1
2024-11-01;BADBADNOTGOOD;1
2024-11-01;Juniore;1
2024-11-01;Bob Dylan;5
2024-11-01;Michelle Gurevich;2
2024-11-01;The Beatles;2
2024-11-01;The Rolling Stones;1
2024-11-01;The Smiths;1
2024-11-01;Flört;1
2024-11-01;The Cure;1
2024-11-01;Kaan Tangöze;2
2024-11-01;The Mamas & The Papas;1
2024-11-01;Led Zeppelin;1
2024-11-01;Bulutsuzluk Özlemi;1
2024-11-01;Pink Floyd;1
2024-11-01;Brek;2
2024-11-01;Siyasiyabend;5
2024-11-01;Lin Pesto;8
2024-11-01;Palmiyeler;15
2024-11-01;Sakin;9
2024-11-01;Zeki Müren;1
2024-11-01;Canozan;1
2024-11-01;Yavuz Çetin;8
2024-11-01;Gülce Duru;1
2024-11-01;Kesmeşeker;1
2024-11-01;Büyük Ev Ablukada;17
2024-11-01;Kerim Çaplı;1
2024-11-01;Henry The Lee;2
2024-11-01;uclercagri;5
2024-11-01;Adamlar;2
2024-11-01;Peyk;1
2024-11-01;Mehmet Alp;1
2024-11-01;TurkodiRoma;1
2024-11-01;Son Feci Bisiklet;1
2024-11-01;Beyaz Hayvanlar;2
2024-11-01;Fırat Ağacık;3
2024-11-01;Jakuzi;5
2024-11-01;Yüzyüzeyken Konuşuruz;3
2024-11-01;Hedonutopia;1
2024-11-01;Ari Barokas;1
2024-11-01;No Land;1
2024-11-01;Edward Sharpe & The Magnetic Zeros;1
2024-11-01;The Doors;1
2024-11-02;Pink Floyd;1
2024-11-02;Sinéad O'Connor;1
2024-11-02;Ilhan Ersahin;2
2024-11-02;Duman;1
2024-11-02;B.B. King;1
2024-11-02;Son Feci Bisiklet;1
2024-11-02;Moriarty;1
2024-11-02;PJ Harvey;1
2024-11-02;BADBADNOTGOOD;1
2024-11-02;Goran Bregović;3
2024-11-02;Led Zeppelin;2
2024-11-02;Michelle Gurevich;1
2024-11-02;The Dø;2
2024-11-02;Zaz;2
2024-11-02;Apocalyptica;1
2024-11-02;Pavlos Sidiropoulos;1
2024-11-02;Monsieur Minimal;1
2024-11-02;Monika;1
2024-11-02;Teoman;2
2024-11-02;Sugarloaf;1
2024-11-02;Isaac Hayes;1
2024-11-02;Prince;1
2024-11-02;Alcazar;1
2024-11-02;Nazar;1
2024-11-02;Jefferson Airplane;1
2024-11-02;Minnie Riperton;1
2024-11-02;Yiannis Kotsiras;1
2024-11-02;Santana;5
2024-11-02;Giannis Parios;1
2024-11-02;Gadjo Dilo;1
2024-11-02;Måneskin;1
2024-11-02;Karsu;1
2024-11-02;Barbara Pravi;1
2024-11-02;Olympians;1
2024-11-02;Paschalis;1
2024-11-02;John Denver;1
2024-11-02;Fivos Delivorias;1
2024-11-02;Morphine;1
2024-11-02;Billie Kark;1
2024-11-02;Redd;1
2024-11-02;BENNETT;1
2024-11-02;Kalben;1
2024-11-02;Visage;1
2024-11-02;The Beatles;6
2024-11-02;Cat Power;1
2024-11-02;EABS;1
2024-11-02;Acid Moon and the Pregnant Sun;2
2024-11-02;Dafuniks;1
2024-11-02;Barış Diri;1
2024-11-02;The Rising Storm;1
2024-11-02;Oasis;1
2024-11-02;Altin Gün;2
2024-11-02;The Cure;2
2024-11-02;The Dave Brubeck Quartet;1
2024-11-02;Ezginin Günlügü;1
2024-11-02;The Cranberries;1
2024-11-02;The Scorpions;2
2024-11-02;questionmark;2
2024-11-02;Blackblood;2
2024-11-02;La Femme;39
2024-11-02;Reymour;1
2024-11-02;Rudolph Johnson;1
2024-11-02;Ikebe Shakedown;1
2024-11-02;Lafayette Afro Rock Band;1
2024-11-02;Roy Ayers;1
2024-11-02;Anitek;4
2024-11-02;Alice Clark;1
2024-11-02;Alain Goraguer;3
2024-11-02;Sound of Fractures;1
2024-11-02;Hariçten Gazelciler;1
2024-11-02;RK Nagati;1
2024-11-02;Danny Rivera;1
2024-11-02;Lou Rawls;1
2024-11-02;Tim Maia;1
2024-11-02;Bembeya Jazz National;1
2024-11-02;Ersen ve Dadaşlar;1
2024-11-02;The Dramatics;1
2024-11-02;Carioca;1
2024-11-02;El Michels Affair;1
2024-11-02;Samuel Belay;1
2024-11-02;Hardal;1
